what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362679770301
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1362679776207
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362679777727
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362679780698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679784641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679795851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679797269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679836452
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362679838306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362679840271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679843148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679843937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362679845515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362679849248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679849788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679850776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362679852687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362679862523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362679862682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362679862834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362679863002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362679864027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362679866971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362679867106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362679867243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362679867386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362679867539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362679867715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362679867867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362679868019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362679868179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362679868338
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1362679868866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362679872738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362679876812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679879606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679880978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679883750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679885271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362679887153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679888383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679889537
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1362679890978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679905937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679907161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679909898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679910669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362679913300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679914317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679929725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679933039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679947673
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362679949826
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362679953416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679957361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679962297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679964090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362679996370
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362679996416
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362679997570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362680003136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362680009443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362680013835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362680022978
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362680024212
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1362680026209
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1362680027656
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1362680030361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362680031270
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362680033415
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362680036987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362680040282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362680182813
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362680185939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362680190595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362680194932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362680199314
